Title	Creator	Publisher	Date Original	Description	Note	Topical Subject (LCTGM)	Topical Subject (LCSH)	Personal Name Subject	Corporate Name Subject	Railroad Line	Geographic Subject	Chronological Subject	Type (DCMIType)	Type (AAT)	Type (IMT)	Digital Collection	Contributing Institution	Archival Collection	Collection Identifier	Collection Guide	Scrapbook	Rights Management	Contact Information	Height (cm)	Width (cm)	Digitization Specifications	Date Digital	File Name	Compound Object	Latitude	Longitude	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
"Sperry, Iowa. Q-RI"	unknown		1950	Single story brick depot with sign for Sperry. Grain elevator in the distance. Utility lines.		Railroad stations; Buildings; Grain elevators				"Chicago, Burlington & Quincy Railroad Company; Chicago, Rock Island & Pacific Rail Road Co."	United States -- Iowa -- Des Moines County -- Sperry	1990-2000	Still image	Photographs	jpeg	John P. Vander Maas Railroadiana	University of Iowa. Libraries. Special Collections Dept.	John P. Vander Maas Railroadiana Collection	MSC0468	http://lib.uiowa.edu/collguides/?MSC0468	"Vol. 42, Depots by county"	"Educational use only, no other permissions given. U.S. and international copyright laws may protect this digital image. Commercial use or distribution of the image is not permitted without prior permission of the copyright holder. For information see:  http://www.lib.uiowa.edu/spec-coll/help/copyright.html"	Contact The University of Iowa Libraries Special Collections Department: http://www.lib.uiowa.edu/spec-coll/contact/index/	8	11	"Scanned with HP ScanJet 6100C @ 600 ppi. TIFF image: 3,831,552 bytes, 1609 x 2375; JPEG image: 111,306 bytes"	10/27/2005	42sperry01.jpg				11/1/2005	6/26/2012	"http://digital.lib.uiowa.edu:81/u?/railroadiana,884"	884	881.jpg	/railroadiana/image/881.jpg
"Yarmouth, Iowa. CBQ"	unknown		1951-08	Single story wooden depot with sign for Yarmouth. Ladder hanging on  side of depot.  Shed in background.		Railroad stations; Buildings				"Chicago, Burlington & Quincy Railroad Company"	United States -- Iowa -- Des Moines County -- Yarmouth	1950-1960	Still image	Photographs	jpeg	John P. Vander Maas Railroadiana	University of Iowa. Libraries. Special Collections Dept.	John P. Vander Maas Railroadiana Collection	MSC0468	http://lib.uiowa.edu/collguides/?MSC0468	"Vol. 42, Depots by county"	"Educational use only, no other permissions given. U.S. and international copyright laws may protect this digital image. Commercial use or distribution of the image is not permitted without prior permission of the copyright holder. For information see:  http://www.lib.uiowa.edu/spec-coll/help/copyright.html"	Contact The University of Iowa Libraries Special Collections Department: http://www.lib.uiowa.edu/spec-coll/contact/index/	8	11	"Scanned with HP ScanJet 6100C @ 600 ppi. TIFF image: 3,588,492 bytes, 1521 x 2352; JPEG image: 123,244 bytes"	10/27/2005	42yarmouth01.jpg				11/3/2005	6/26/2012	"http://digital.lib.uiowa.edu:81/u?/railroadiana,885"	885	882.jpg	/railroadiana/image/882.jpg
"Latty, Iowa. EX CRIP"	"Ellington, Frank M."		1984	"Single story wooden depot with automobile parked next to depot. ""Latty, Iowa (now at Sperry) From the collection of: Frank M. Ellington, Colfax, Iowa 50054, former BCR&N""--Photograph verso."		Railroad stations; Buildings; Automobiles				"Chicago, Rock Island & Pacific Rail Road Co."	United States -- Iowa -- Des Moines County -- Latty	1980-1990	Still image	Photographs	jpeg	John P. Vander Maas Railroadiana	The University of Iowa Libraries Special Collections: http://www.lib.uiowa.edu/spec-coll/	John P. Vander Maas Railroadiana Collection	MSC0468	http://lib.uiowa.edu/collguides/?MSC0468	"Vol. 42, Depots by county"	"Educational use only, no other permissions given. U.S. and international copyright laws may protect this digital image. Commercial use or distribution of the image is not permitted without prior permission of the copyright holder. For information see:  http://www.lib.uiowa.edu/spec-coll/help/copyright.html"	Contact The University of Iowa Libraries Special Collections Department: http://www.lib.uiowa.edu/spec-coll/contact/index/	11	13	"Scanned with HP ScanJet 6100C @ 600 ppi. TIFF image: 6,823,444 bytes, 2321 x 2934; JPEG image: 166,337 bytes"	10/27/2005	42latty01.jpg				11/3/2005	6/26/2012	"http://digital.lib.uiowa.edu:81/u?/railroadiana,886"	886	883.jpg	/railroadiana/image/883.jpg
"Dayman, Iowa. BN"	"Sims, Ronald D."		1992-07-28	"Sign for Dayman next to two sets of railroad tracks. Buildings in  background. Utility lines. ""Looks W. Ron Sims photo, 2717 Cornell, D.M. IA 50313""--Photograph verso."		Railroad stations				Burlington Northern Railroad Company	United States -- Iowa -- Des Moines County -- Dayman	1990-2000	Still image	Photographs	jpeg	John P. Vander Maas Railroadiana	University of Iowa. Libraries. Special Collections Dept.	John P. Vander Maas Railroadiana Collection	MSC0468	http://lib.uiowa.edu/collguides/?MSC0468	"Vol. 42, Depots by county"	"Educational use only, no other permissions given. U.S. and international copyright laws may protect this digital image. Commercial use or distribution of the image is not permitted without prior permission of the copyright holder. For information see:  http://www.lib.uiowa.edu/spec-coll/help/copyright.html"	Contact The University of Iowa Libraries Special Collections Department: http://www.lib.uiowa.edu/spec-coll/contact/index/	9	13	"Scanned with HP ScanJet 6100C @ 600 ppi. TIFF image: 4,603,792 bytes, 1771 x 2593; JPEG image: 132,228 bytes"	10/27/2005	42dayman01.jpg				11/3/2005	6/26/2012	"http://digital.lib.uiowa.edu:81/u?/railroadiana,887"	887	884.jpg	/railroadiana/image/884.jpg
"Kemper, Iowa. BN"	"Sims, Ronald D."		1992-07-28	"Sign for Kemper next to railroad tracks. Railroad cars on tracks. ""Looks S. Ron Sims photo, 2717 Cornell, D.M. IA 50313""--Photograph verso."		Railroad stations				Burlington Northern Railroad Company	United States -- Iowa -- Des Moines County -- Kemper	1990-2000	Still image	Photographs	jpeg	John P. Vander Maas Railroadiana	University of Iowa. Libraries. Special Collections Dept.	John P. Vander Maas Railroadiana Collection	MSC0468	http://lib.uiowa.edu/collguides/?MSC0468	"Vol. 42, Depots by county"	"Educational use only, no other permissions given. U.S. and international copyright laws may protect this digital image. Commercial use or distribution of the image is not permitted without prior permission of the copyright holder. For information see:  http://www.lib.uiowa.edu/spec-coll/help/copyright.html"	Contact The University of Iowa Libraries Special Collections Department: http://www.lib.uiowa.edu/spec-coll/contact/index/	9	13	"Scanned with HP ScanJet 6100C @ 600 ppi. TIFF image: 4,599,644 bytes, 1770 x 2591; JPEG image: 165,980 bytes"	10/27/2005	42kemper01.jpg				11/3/2005	6/26/2012	"http://digital.lib.uiowa.edu:81/u?/railroadiana,888"	888	885.jpg	/railroadiana/image/885.jpg
"Amana, Iowa. MILW"	unknown		1951-06	Single story wooden depot with sign for Amana.  Barn behind depot.  Train cars on tracks.		Railroad stations; Buildings; Barns				"Chicago, Rock Island & Pacific Rail Road Co."	United States -- Iowa -- Iowa County -- Amana	1950-1960	Still image	Photographs	jpeg	John P. Vander Maas Railroadiana	University of Iowa. Libraries. Special Collections Dept.	John P. Vander Maas Railroadiana Collection	MSC0468	http://lib.uiowa.edu/collguides/?MSC0468	"Vol. 43, Depots by county"	"Educational use only, no other permissions given. U.S. and international copyright laws may protect this digital image. Commercial use or distribution of the image is not permitted without prior permission of the copyright holder. For information see:  http://www.lib.uiowa.edu/spec-coll/help/copyright.html"	Contact The University of Iowa Libraries Special Collections Department: http://www.lib.uiowa.edu/spec-coll/contact/index/	8	11	"Scanned with HP Scanjet 8250 @ 600 ppi. TIFF image: 4,231,536 bytes, 1701 x 2481; JPEG image: 131,076 bytes"	2005-1101	43amana01.jpg				11/2/2005	6/26/2012	"http://digital.lib.uiowa.edu:81/u?/railroadiana,889"	889	886.jpg	/railroadiana/image/886.jpg
"Conroy, Iowa. MILW"	unknown		1951-06	Single story wooden depot with sign for Conroy.		Railroad stations; Buildings				"Chicago, Rock Island & Pacific Rail Road Co."	United States -- Iowa -- Iowa County -- Conroy	1950-1960	Still image	Photographs	jpeg	John P. Vander Maas Railroadiana	University of Iowa. Libraries. Special Collections Dept.	John P. Vander Maas Railroadiana Collection	MSC0468	http://lib.uiowa.edu/collguides/?MSC0468	"Vol. 43, Depots by county"	"Educational use only, no other permissions given. U.S. and international copyright laws may protect this digital image. Commercial use or distribution of the image is not permitted without prior permission of the copyright holder. For information see:  http://www.lib.uiowa.edu/spec-coll/help/copyright.html"	Contact The University of Iowa Libraries Special Collections Department: http://www.lib.uiowa.edu/spec-coll/contact/index/	8	11	"Scanned with HP Scanjet 8250 @ 600 ppi. TIFF image: 4,580,068 bytes, 1773 x 2576; JPEG image: 155,383 bytes"	11/1/2005	43conroy01.jpg				11/2/2005	6/26/2012	"http://digital.lib.uiowa.edu:81/u?/railroadiana,890"	890	887.jpg	/railroadiana/image/887.jpg
"Homestead, Iowa. CRIP"	unknown		1950-10	Single story wooden depot with sign for Homestead and insignia for Rock Island.  Signal on pole.		Railroad stations; Buildings; Railroad signals				"Chicago, Rock Island & Pacific Rail Road Co."	United States -- Iowa -- Iowa County -- Homestead	1950-1960	Still image	Photographs	jpeg	John P. Vander Maas Railroadiana	University of Iowa. Libraries. Special Collections Dept.	John P. Vander Maas Railroadiana Collection	MSC0468	http://lib.uiowa.edu/collguides/?MSC0468	"Vol. 43, Depots by county"	"Educational use only, no other permissions given. U.S. and international copyright laws may protect this digital image. Commercial use or distribution of the image is not permitted without prior permission of the copyright holder. For information see:  http://www.lib.uiowa.edu/spec-coll/help/copyright.html"	Contact The University of Iowa Libraries Special Collections Department: http://www.lib.uiowa.edu/spec-coll/contact/index/	8	11	"Scanned with HP Scanjet 8250 @ 600 ppi. TIFF image: 4,753,332 bytes, 1812 x 2617; JPEG image: 123,625 bytes"	11/1/2005	43homestead01.jpg				11/2/2005	6/26/2012	"http://digital.lib.uiowa.edu:81/u?/railroadiana,891"	891	888.jpg	/railroadiana/image/888.jpg
"Ladora, Iowa. CRIP"	unknown		1950-10	Single story wooden depot with sign for Ladora and Rock Island insignia.  Signal on pole.		Railroad stations; Buildings; Railroad signals				"Chicago, Rock Island & Pacific Rail Road Co."	United States -- Iowa -- Iowa County -- Ladora	1950-1960	Still image	Photographs	jpeg	John P. Vander Maas Railroadiana	The University of Iowa Libraries Special Collections: http://www.lib.uiowa.edu/spec-coll/	John P. Vander Maas Railroadiana Collection	MSC0468	http://lib.uiowa.edu/collguides/?MSC0468	"Vol. 43, Depots by county"	"Educational use only, no other permissions given. U.S. and international copyright laws may protect this digital image. Commercial use or distribution of the image is not permitted without prior permission of the copyright holder. For information see:  http://www.lib.uiowa.edu/spec-coll/help/copyright.html"	Contact The University of Iowa Libraries Special Collections Department: http://www.lib.uiowa.edu/spec-coll/contact/index/	8	11	"Scanned with HP Scanjet 8250 @ 600 ppi. TIFF image: 4,710,240 bytes, 1812 x 2593; JPEG image: 129,801 bytes"	11/1/2005	43ladora01.jpg				11/2/2005	6/26/2012	"http://digital.lib.uiowa.edu:81/u?/railroadiana,892"	892	889.jpg	/railroadiana/image/889.jpg
"Marengo, Iowa. CRIP"	unknown		1950-10	Single story wooden depot with sign for Marengo and Rock Island insignia.  Automobile and train cars near depot.		Railroad stations; Buildings; Railroad cars; Automobiles				"Chicago, Rock Island & Pacific Rail Road Co."	United States -- Iowa -- Iowa County -- Marengo	1950-1960	Still image	Photographs	jpeg	John P. Vander Maas Railroadiana	University of Iowa. Libraries. Special Collections Dept.	John P. Vander Maas Railroadiana Collection	MSC0468	http://lib.uiowa.edu/collguides/?MSC0468	"Vol. 43, Depots by county"	"Educational use only, no other permissions given. U.S. and international copyright laws may protect this digital image. Commercial use or distribution of the image is not permitted without prior permission of the copyright holder. For information see:  http://www.lib.uiowa.edu/spec-coll/help/copyright.html"	Contact The University of Iowa Libraries Special Collections Department: http://www.lib.uiowa.edu/spec-coll/contact/index/	8	11	"Scanned with HP Scanjet 8250 @ 600 ppi. TIFF image: 4,772,152 bytes, 1836 x 2593; JPEG image: 123,333 bytes"	11/1/2005	43marengo01.jpg				11/2/2005	6/26/2012	"http://digital.lib.uiowa.edu:81/u?/railroadiana,893"	893	890.jpg	/railroadiana/image/890.jpg
"North English, IA. MILW"	unknown		1951-06	Single story wooden depot with sign for North English.		Railroad stations; Buildings				"Chicago, Rock Island & Pacific Rail Road Co."	United States -- Iowa -- Iowa County -- North English	1950-1960	Still image	Photographs	jpeg	John P. Vander Maas Railroadiana	University of Iowa. Libraries. Special Collections Dept.	John P. Vander Maas Railroadiana Collection	MSC0468	http://lib.uiowa.edu/collguides/?MSC0468	"Vol. 43, Depots by county"	"Educational use only, no other permissions given. U.S. and international copyright laws may protect this digital image. Commercial use or distribution of the image is not permitted without prior permission of the copyright holder. For information see:  http://www.lib.uiowa.edu/spec-coll/help/copyright.html"	Contact The University of Iowa Libraries Special Collections Department: http://www.lib.uiowa.edu/spec-coll/contact/index/	7	11	"Scanned with HP Scanjet 8250 @ 600 ppi. TIFF image: 4,438,616 bytes, 1676 x 2642; JPEG image: 109,746 bytes"	11/1/2005	43northenglish01.jpg				11/2/2005	6/26/2012	"http://digital.lib.uiowa.edu:81/u?/railroadiana,894"	894	891.jpg	/railroadiana/image/891.jpg
"Parnell, Iowa. MILW"	unknown		1951-06	Single story wooden depot with sign for Parnell.		Railroad stations; Buildings				"Chicago, Rock Island & Pacific Rail Road Co."	United States -- Iowa -- Iowa County -- Parnell	1950-1960	Still image	Photographs	jpeg	John P. Vander Maas Railroadiana	University of Iowa. Libraries. Special Collections Dept.	John P. Vander Maas Railroadiana Collection	MSC0468	http://lib.uiowa.edu/collguides/?MSC0468	"Vol. 43, Depots by county"	"Educational use only, no other permissions given. U.S. and international copyright laws may protect this digital image. Commercial use or distribution of the image is not permitted without prior permission of the copyright holder. For information see:  http://www.lib.uiowa.edu/spec-coll/help/copyright.html"	Contact The University of Iowa Libraries Special Collections Department: http://www.lib.uiowa.edu/spec-coll/contact/index/	7	12	"Scanned with HP Scanjet 8250 @ 600 ppi. TIFF image: 4,329,240 bytes, 1637 x 2638; JPEG image: 113,659 bytes"	11/1/2005	43parnell01.jpg				11/2/2005	6/26/2012	"http://digital.lib.uiowa.edu:81/u?/railroadiana,895"	895	892.jpg	/railroadiana/image/892.jpg
"South Amana, IA. MILW"	unknown		1951-06	Single story wooden depot with train cars nearby.  Other buildings in background.		Railroad stations; Buildings; Railroad cars				"Chicago, Rock Island & Pacific Rail Road Co."	United States -- Iowa -- Iowa County -- South Amana	1950-1960	Still image	Photographs	jpeg	John P. Vander Maas Railroadiana	University of Iowa. Libraries. Special Collections Dept.	John P. Vander Maas Railroadiana Collection	MSC0468	http://lib.uiowa.edu/collguides/?MSC0468	"Vol. 43, Depots by county"	"Educational use only, no other permissions given. U.S. and international copyright laws may protect this digital image. Commercial use or distribution of the image is not permitted without prior permission of the copyright holder. For information see:  http://www.lib.uiowa.edu/spec-coll/help/copyright.html"	Contact The University of Iowa Libraries Special Collections Department: http://www.lib.uiowa.edu/spec-coll/contact/index/	8	11	"Scanned with HP Scanjet 8250 @ 600 ppi. TIFF image: 4,536,020 bytes, 1762 x 2568; JPEG image: 130,897 bytes"	11/1/2005	43southamana01.jpg				11/2/2005	6/26/2012	"http://digital.lib.uiowa.edu:81/u?/railroadiana,896"	896	893.jpg	/railroadiana/image/893.jpg
